Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Age_range,MonthlyIncome_range,experience,last_promotion,experienceInCurrentRole
55,0,F,1091,Re&De,-1.0316074699401947,1,LE,1096,4,Male,65,3,3,MD,2,Married,1.1305834056491,15813,0.4489506360843417,0,18,3,2,1,1.265486788148442,4,3,-0.5622888525337819,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,50's,10k-15k,20-30,<5,<5
28,0,R,857,Re&De,0.48646440151058035,3,Other,1097,3,Female,59,3,2,RS,3,Single,-0.5229133728635652,7909,0.4489506360843417,0,13,3,4,0,0.14841116175654057,4,4,0.5095018289928678,0.8826704550237439,-0.11727146504788616,0.9049235229276625,20's,<5k,10-20,<5,5-10
44,1,R,1376,HR,-1.5053496669764959,2,Medical,1098,2,Male,91,2,3,HR,1,Married,1.0612441895893356,2326,1.8176326760436148,0,14,3,4,1,1.3239380538020686,1,3,1.6293589179020018,0.7144622055422116,0.7387994420424154,0.7392508974613572,40's,10k-15k,20-30,<5,5-10
33,0,R,654,Re&De,-0.22173983491699154,3,LE,1099,4,Male,34,2,3,Healthcare,4,Divorced,0.4787194181918658,21214,0.7822646819350587,0,15,3,3,1,0.01194059718201139,2,3,-0.5622888525337819,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,30's,5k-10k,<10,<5,<5
35,1,R,1204,Sales,-0.43476288709933963,3,TD,1100,4,Male,86,3,3,SE,1,Single,0.9260748640996859,10333,-1.6217853521327694,1,22,4,1,0,0.01194059718201139,2,3,0.5095018289928678,0.8826704550237439,1.0143927182504924,0.9049235229276625,30's,5k-10k,<10,<5,5-10
33,1,F,827,Re&De,1.6587145799833682,4,Medical,1101,1,Female,54,2,2,RS,3,Single,-0.20919086134696457,3129,-0.5864173580242138,0,22,4,2,0,0.5925087204653425,4,3,1.0934635771386776,0.8826704550237439,0.7387994420424154,1.0510571351745928,30's,<5k,10-20,<5,5-10
28,0,R,895,Re&De,0.9242532380931131,2,LE,1102,1,Male,50,3,1,LT,3,Divorced,-1.2843334096521561,22482,-0.5864173580242138,0,16,3,4,1,-0.9805471649695675,5,2,-0.2673643643857992,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,20's,<5k,<10,<5,<5
34,0,F,618,Re&De,-0.6954820319532931,1,LE,1103,1,Male,45,3,2,Healthcare,4,Single,0.6077505937728569,22266,-1.6217853521327694,0,17,3,3,0,-0.3075690972864685,1,2,0.177344441121138,-0.3528710041543192,-0.9733423721381878,0.3217892224056365,30's,5k-10k,<10,<5,<5
37,0,R,309,Sales,0.48646440151058035,4,LE,1105,4,Female,88,2,2,SE,4,Divorced,0.38604068897231764,24223,0.019234092976174,1,14,3,3,3,-0.1389206128713836,5,3,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,30's,5k-10k,<10,<5,<5
25,1,R,1219,Re&De,-0.43476288709933963,1,TD,1106,4,Male,32,3,1,LT,4,Married,-0.5102162691114156,4605,-0.5864173580242138,1,15,3,2,1,-0.3075690972864685,3,4,0.35383028348375706,0.8826704550237439,1.2395688206485869,0.7392508974613572,20's,<5k,<10,5-10,5-10
26,1,R,1330,Re&De,1.2963320365337836,3,Medical,1107,1,Male,37,3,1,LT,3,Divorced,-1.172642228553665,19373,-0.5864173580242138,0,20,4,3,1,-2.292544621589625,0,2,-1.4784079885513208,-0.8636316179711291,-0.9733423721381878,-1.675043127180746,20's,<5k,<10,<5,<5
33,1,R,1017,Re&De,1.4915166961003585,3,Medical,1108,1,Male,55,2,1,RS,2,Single,-1.2137244457647955,2993,0.7822646819350587,1,20,4,2,0,-0.7194887361547153,0,3,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,30's,<5k,<10,<5,<5
42,0,R,469,Re&De,-1.0316074699401947,2,Medical,1109,4,Male,35,3,4,Manager,1,Married,1.847115515553389,14399,-1.6217853521327694,0,17,3,4,1,1.265486788148442,3,3,1.7495945463358997,0.7144622055422116,2.2860234096023904,0.9049235229276625,40's,15k-20k,20-30,10-15,5-10
28,1,F,1009,Re&De,-1.5053496669764959,3,Medical,1111,1,Male,45,2,1,LT,2,Divorced,-1.0399832179871893,7160,-0.5864173580242138,0,15,3,1,2,-2.292544621589625,2,3,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,20's,<5k,<10,<5,<5
50,1,F,959,Sales,-1.5053496669764959,4,Other,1113,4,Male,81,3,2,SE,3,Single,-0.1374557441382194,17251,0.4489506360843417,1,14,3,4,0,-0.7194887361547153,4,3,-2.39452712456886,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,50's,<5k,<10,<5,<5
33,0,F,970,Sales,0.11438560306990991,3,LE,1114,4,Female,30,3,2,SE,2,Married,-0.2796077498592865,13401,-1.6217853521327694,0,17,3,3,1,-0.9805471649695675,3,3,-0.5622888525337819,-0.3528710041543192,-0.9733423721381878,-0.31199299600307684,30's,<5k,<10,<5,<5
34,0,N,697,Re&De,-0.6954820319532931,4,LE,1115,3,Male,40,2,1,RS,4,Married,-0.8328321186212315,22478,0.4489506360843417,0,17,3,4,3,-0.49876697958303323,2,3,-2.39452712456886,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,30's,<5k,<10,<5,<5
48,0,N,1262,Re&De,-1.5053496669764959,4,Medical,1116,1,Male,35,4,4,Manager,4,Single,1.779116884473348,16154,0.019234092976174,0,22,4,3,0,1.4862085447201236,3,2,-0.026393511770457165,0.29061126825485295,0.38349791355828505,-0.8150542438112763,40's,15k-20k,20-30,<5,<5
45,0,N,1050,Sales,0.37510474792386383,4,LE,1117,2,Female,65,2,2,SE,3,Married,0.11549426381585627,17970,-0.5864173580242138,0,13,3,4,1,0.6849186648651102,2,3,1.2699494195012964,1.2838236490365953,1.0143927182504924,1.5072938939994467,40's,5k-10k,10-20,<5,10-15
52,0,R,994,Re&De,0.11438560306990991,4,LE,1118,2,Male,87,3,3,Healthcare,2,Single,1.0559199368144832,15322,1.484318630192897,0,19,3,4,0,0.9309836878585396,4,3,0.5095018289928678,0.7144622055422116,1.0143927182504924,-1.675043127180746,50's,10k-15k,10-20,<5,5-10
38,0,R,770,Sales,0.48646440151058035,4,Marketing,1119,3,Male,73,2,3,SE,3,Divorced,0.7875898685201571,5569,-1.6217853521327694,1,14,3,2,2,0.01194059718201139,2,3,0.5095018289928678,0.8826704550237439,0.38349791355828505,0.9049235229276625,30's,5k-10k,<10,<5,5-10
29,0,R,1107,Re&De,1.6191042775119344,4,LE,1120,3,Female,93,3,1,RS,4,Divorced,-1.0882963538631194,26968,0.7822646819350587,0,22,4,1,1,0.27299902599686326,1,3,0.35383028348375706,0.5202800323431175,-0.11727146504788616,0.9049235229276625,20's,<5k,10-20,<5,5-10
28,0,R,950,Re&De,-0.6954820319532931,3,Medical,1121,4,Female,93,3,3,MD,2,Divorced,0.5880152189481939,8039,-1.6217853521327694,0,17,3,2,3,0.14841116175654057,3,2,0.6487547716317403,0.8826704550237439,-0.11727146504788616,0.9049235229276625,20's,5k-10k,10-20,<5,5-10
46,0,R,406,Sales,-0.6954820319532931,1,Marketing,1124,1,Male,52,3,4,Manager,3,Married,1.8299705435377005,15596,0.4489506360843417,0,12,3,4,1,1.265486788148442,3,3,0.9955165128995432,1.16376230475229,1.0143927182504924,1.1817781057751064,40's,15k-20k,20-30,<5,5-10
38,0,R,130,Sales,-1.0316074699401947,2,Marketing,1125,4,Male,32,3,3,SE,2,Single,0.5270032363772168,20619,1.484318630192897,0,16,3,3,0,0.14841116175654057,2,3,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,30's,5k-10k,10-20,<5,<5
43,0,F,1082,Re&De,1.5781038594442474,3,LE,1126,3,Female,83,3,3,MD,1,Married,1.1090297801740314,11535,1.660253538085118,0,11,3,3,1,0.9309836878585396,1,3,0.5095018289928678,0.8826704550237439,-0.9733423721381878,-0.8150542438112763,40's,10k-15k,10-20,<5,5-10
39,1,F,203,Re&De,-1.0316074699401947,3,LE,1127,1,Male,84,3,4,Healthcare,4,Divorced,1.285942147064846,13547,1.484318630192897,0,11,3,4,3,1.140898923908119,4,3,1.4970805589122105,0.8826704550237439,2.0956397277388885,0.5479958873663928,30's,10k-15k,20-30,10-15,5-10
40,0,R,1308,Re&De,0.8488469449601651,3,Medical,1128,3,Male,44,2,5,RD,3,Single,2.0056252724953327,17544,-0.5864173580242138,0,14,3,1,0,1.140898923908119,2,4,1.6293589179020018,0.8826704550237439,1.0143927182504924,1.1817781057751064,40's,15k-20k,20-30,<5,5-10
21,0,R,984,Re&De,-1.5053496669764959,1,TD,1131,4,Female,70,2,1,RS,2,Single,-1.3807899562873633,25326,-0.5864173580242138,1,11,3,3,0,-1.711976498306294,6,4,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,20's,<5k,<10,<5,<5
39,0,N,439,Re&De,0.37510474792386383,3,LE,1132,3,Male,70,3,2,LT,2,Single,0.40570453019995373,8770,1.8176326760436148,0,15,3,3,0,0.01194059718201139,2,2,-0.026393511770457165,0.29061126825485295,-0.9733423721381878,0.04493463955819317,30's,5k-10k,<10,<5,<5
36,0,N,217,Re&De,1.125041707062853,4,LE,1133,1,Male,78,3,2,MD,4,Single,0.6122088595473922,23238,0.019234092976174,0,20,4,1,0,0.9309836878585396,0,3,0.889725624247082,1.16376230475229,-0.9733423721381878,1.1817781057751064,30's,5k-10k,10-20,<5,5-10
31,0,F,793,Sales,1.241978421457346,3,LE,1135,3,Male,67,4,1,SR,4,Married,-0.930959484725962,21981,-1.6217853521327694,0,12,3,1,1,-1.3000568594380468,4,3,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,30's,<5k,<10,<5,<5
28,0,R,1451,Re&De,-1.0316074699401947,1,LE,1136,1,Male,67,2,1,RS,2,Married,-0.7246349910601729,19911,-1.6217853521327694,0,17,3,1,0,-0.49876697958303323,2,1,-0.026393511770457165,0.009519418526307482,-0.9733423721381878,0.3217892224056365,20's,<5k,<10,<5,<5
35,0,F,1182,Sales,0.5881278001062117,2,Marketing,1137,4,Male,54,3,2,SE,4,Divorced,-0.06291002451973794,18500,-0.5864173580242138,0,11,3,4,1,-0.7194887361547153,3,3,-0.026393511770457165,-0.3528710041543192,-0.9733423721381878,-0.31199299600307684,30's,<5k,<10,<5,<5
49,0,R,174,Sales,0.2520023621193102,4,TD,1138,4,Male,56,2,4,SE,2,Married,1.3992406825438413,11879,1.2848600822687926,0,17,3,2,1,1.2045474989798381,3,3,0.6487547716317403,1.0310406461599277,0.38349791355828505,0.04493463955819317,40's,10k-15k,20-30,<5,5-10
34,0,F,1003,Re&De,-1.0316074699401947,2,LE,1140,4,Male,95,3,2,MD,3,Single,-0.3768149033669487,15834,0.019234092976174,0,11,3,4,0,-0.7194887361547153,3,2,-0.5622888525337819,-0.3528710041543192,-0.9733423721381878,-0.31199299600307684,30's,<5k,<10,<5,<5
29,0,F,490,Re&De,0.48646440151058035,3,LE,1143,4,Female,61,3,1,RS,2,Divorced,-0.6828939765932217,17940,-1.6217853521327694,0,14,3,4,2,-0.1389206128713836,2,2,0.35383028348375706,0.5202800323431175,-0.11727146504788616,-0.8150542438112763,20's,<5k,<10,<5,5-10
42,0,R,188,Re&De,1.6587145799833682,3,Medical,1148,2,Male,56,1,2,LT,4,Single,-0.2901429604499108,9558,0.7822646819350587,0,19,3,1,0,0.7717244644490785,3,3,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,40's,<5k,10-20,<5,<5
29,0,R,718,Re&De,0.2520023621193102,1,Medical,1150,2,Male,79,2,2,MD,4,Married,-0.03647552501492891,17689,-0.5864173580242138,1,15,3,3,1,0.14841116175654057,2,2,0.7747243810088977,0.8826704550237439,-0.11727146504788616,-0.31199299600307684,20's,5k-10k,10-20,<5,5-10
38,0,R,433,HR,-1.5053496669764959,3,HR,1152,3,Male,37,4,1,HR,3,Married,-0.9026425917128785,6004,-0.5864173580242138,0,13,3,4,1,-0.3075690972864685,2,4,0.35383028348375706,0.7144622055422116,1.2395688206485869,-1.675043127180746,30's,<5k,<10,5-10,5-10
28,0,F,773,Re&De,-0.041631410602158754,3,LE,1154,3,Male,39,2,1,RS,3,Divorced,-0.9791851284467011,22088,-0.5864173580242138,1,14,3,4,1,-1.3000568594380468,2,3,-0.5622888525337819,-0.8636316179711291,-0.9733423721381878,-0.31199299600307684,20's,<5k,<10,<5,<5
18,1,N,247,Re&De,0.2520023621193102,1,Medical,1156,3,Male,80,3,1,LT,3,Single,-1.506601129058729,13556,-0.5864173580242138,0,12,3,4,0,-3.285032383741204,0,3,-2.39452712456886,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,,<5k,<10,<5,<5
33,1,R,603,Sales,0.37510474792386383,4,Marketing,1157,1,Female,77,3,2,SE,1,Single,0.695965885521859,18385,-1.6217853521327694,1,17,3,1,0,-0.49876697958303323,3,3,-0.026393511770457165,-0.3528710041543192,-0.9733423721381878,0.04493463955819317,30's,5k-10k,<10,<5,<5
41,0,R,167,Re&De,0.6816490610771554,4,LE,1158,2,Male,46,3,1,LT,4,Married,-0.12540399241465588,9051,0.4489506360843417,1,11,3,1,1,-0.49876697958303323,4,3,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,40's,<5k,<10,<5,<5
31,1,F,874,Re&De,0.9242532380931131,3,Medical,1160,3,Male,72,3,1,LT,3,Married,-1.0318873564173607,6233,-0.5864173580242138,0,12,3,3,1,-1.711976498306294,5,2,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,30's,<5k,<10,<5,<5
37,0,R,367,Re&De,1.4915166961003585,2,Medical,1161,3,Female,52,2,2,Healthcare,4,Divorced,0.15219113094736555,17171,1.484318630192897,0,13,3,3,2,0.01194059718201139,2,3,0.177344441121138,-0.3528710041543192,-0.11727146504788616,0.04493463955819317,30's,5k-10k,<10,<5,<5
27,0,R,199,Re&De,-0.041631410602158754,3,LE,1162,4,Male,55,2,1,RS,3,Married,-1.0734018048823137,7950,-0.5864173580242138,0,13,3,3,1,-0.9805471649695675,0,3,-0.2673643643857992,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,20's,<5k,<10,<5,<5
34,0,R,1400,Sales,0.37510474792386383,1,LE,1163,2,Female,70,3,2,SE,3,Married,0.1477185055535378,5829,-0.5864173580242138,0,20,4,1,0,-0.49876697958303323,3,2,0.177344441121138,0.5202800323431175,-0.11727146504788616,0.04493463955819317,30's,5k-10k,<10,<5,5-10
35,0,R,528,HR,0.2520023621193102,4,TD,1164,3,Male,100,3,1,HR,3,Single,-0.2722767143707855,7108,-0.5864173580242138,0,17,3,2,0,-0.49876697958303323,2,1,-0.026393511770457165,0.29061126825485295,-0.11727146504788616,0.3217892224056365,30's,<5k,<10,<5,<5
29,1,R,408,Sales,1.3979954351294148,1,LE,1165,4,Female,45,2,3,SE,1,Married,0.5239278184150191,11162,-0.5864173580242138,0,13,3,1,1,0.27299902599686326,3,1,0.889725624247082,1.0310406461599277,0.7387994420424154,1.3000296076241802,20's,5k-10k,10-20,<5,5-10
40,0,F,593,Re&De,0.37510474792386383,4,Medical,1166,2,Female,88,3,3,RD,3,Single,1.4421201276594229,13782,1.8176326760436148,0,17,3,3,0,1.0742889058518768,3,2,1.4970805589122105,0.8826704550237439,0.38349791355828505,1.5992397808308272,40's,10k-15k,20-30,<5,5-10
42,1,F,481,Sales,0.6816490610771554,3,LE,1167,3,Male,44,3,4,SE,1,Single,1.470736058751021,2447,-1.6217853521327694,1,12,3,2,0,1.2045474989798381,2,2,1.6908435170264369,1.16376230475229,2.2860234096023904,1.6848393535833057,40's,10k-15k,20-30,10-15,5-10
42,0,R,647,Sales,-0.43476288709933963,4,Marketing,1171,2,Male,45,3,2,SE,1,Single,-0.007281065908297992,2253,1.484318630192897,0,13,3,4,0,0.01194059718201139,3,4,0.177344441121138,0.29061126825485295,-0.11727146504788616,0.5479958873663928,40's,5k-10k,<10,<5,<5
35,0,R,982,Re&De,-1.5053496669764959,4,Medical,1172,4,Male,58,2,1,LT,3,Married,-1.249947694432736,16340,1.2848600822687926,0,12,3,2,1,0.14841116175654057,2,3,0.5095018289928678,-1.7367826544685656,-0.11727146504788616,0.9049235229276625,30's,<5k,10-20,<5,<5
24,0,R,477,Re&De,1.4456915278010198,3,Medical,1173,4,Male,49,3,1,LT,2,Single,-0.549051810488758,6409,1.660253538085118,0,22,4,4,0,-0.49876697958303323,2,3,-0.2673643643857992,0.009519418526307482,-0.11727146504788616,-0.31199299600307684,20's,<5k,<10,<5,<5
28,1,R,1485,Re&De,0.6816490610771554,1,LE,1175,3,Female,79,3,1,LT,4,Married,-1.0876977346444223,22955,-0.5864173580242138,1,11,3,4,0,-2.292544621589625,4,2,-1.4784079885513208,-0.8636316179711291,-0.9733423721381878,-1.675043127180746,20's,<5k,<10,<5,<5
26,0,R,1384,Re&De,-0.6954820319532931,4,Medical,1177,1,Male,82,4,1,LT,4,Married,-0.23886992801102247,13421,-0.5864173580242138,0,22,4,2,1,-0.1389206128713836,2,3,0.5095018289928678,0.8826704550237439,-0.9733423721381878,0.9049235229276625,20's,<5k,<10,<5,5-10
30,0,R,852,Sales,0.48646440151058035,3,Marketing,1179,3,Male,72,2,2,SE,3,Married,0.3597215183771823,2706,-0.5864173580242138,0,18,3,1,1,0.14841116175654057,3,3,0.7747243810088977,0.009519418526307482,-0.11727146504788616,0.3217892224056365,30's,5k-10k,10-20,<5,<5
40,0,F,902,Re&De,1.5356121941788146,2,Medical,1180,3,Female,92,2,2,RS,4,Married,-0.2381888666584772,21203,0.4489506360843417,1,13,3,4,1,0.7717244644490785,3,1,-1.4784079885513208,-0.8636316179711291,-0.9733423721381878,-1.675043127180746,40's,<5k,10-20,<5,<5
35,0,R,819,Re&De,-1.0316074699401947,3,LE,1182,3,Male,44,2,3,MD,2,Divorced,1.0310657117706903,19588,0.019234092976174,0,18,3,2,1,0.6849186648651102,2,4,0.35383028348375706,0.8826704550237439,1.429952502512088,0.3217892224056365,30's,10k-15k,10-20,5-10,5-10
34,0,F,669,Re&De,-1.5053496669764959,3,Medical,1184,4,Male,97,2,2,Healthcare,1,Single,0.04664763178794073,25755,-1.6217853521327694,0,20,4,3,0,0.5925087204653425,3,3,1.0934635771386776,1.16376230475229,1.0143927182504924,1.1817781057751064,30's,5k-10k,10-20,<5,5-10
35,0,F,636,Re&De,-0.43476288709933963,4,Other,1185,4,Male,47,2,1,LT,4,Married,-1.1732755941254849,26537,-0.5864173580242138,0,13,3,2,1,-1.711976498306294,2,4,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,30's,<5k,<10,<5,<5
43,1,R,1372,Sales,0.37510474792386383,3,Marketing,1188,1,Female,85,1,2,SE,3,Single,0.04749273140312694,9489,1.660253538085118,0,13,3,2,0,-0.3075690972864685,2,2,-0.2673643643857992,0.009519418526307482,-0.11727146504788616,0.04493463955819317,40's,5k-10k,<10,<5,<5
32,0,N,862,Sales,-1.0316074699401947,1,LE,1190,3,Female,76,3,1,SR,1,Divorced,-0.9116674918531386,14947,-0.5864173580242138,0,12,3,3,3,-2.292544621589625,3,3,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,30's,<5k,<10,<5,<5
56,0,R,718,Re&De,-0.43476288709933963,4,TD,1191,4,Female,92,3,5,Manager,1,Divorced,2.0297518930847294,18575,0.7822646819350587,0,13,3,4,1,1.536454302687859,2,3,-0.026393511770457165,-0.3528710041543192,1.0143927182504924,-0.31199299600307684,50's,15k-20k,20-30,<5,<5
29,0,R,1401,Re&De,-0.041631410602158754,1,Medical,1192,2,Female,54,3,1,LT,4,Married,-0.7579195364908012,26342,-0.5864173580242138,0,13,3,1,1,0.14841116175654057,5,3,0.7747243810088977,1.0310406461599277,-0.9733423721381878,1.0510571351745928,20's,<5k,10-20,<5,5-10
19,0,R,645,Re&De,0.37510474792386383,2,LE,1193,3,Male,54,3,1,RS,1,Single,-1.065714473785891,7172,-0.5864173580242138,0,25,4,3,0,-2.292544621589625,4,3,-1.4784079885513208,-0.8636316179711291,-0.9733423721381878,-1.675043127180746,,<5k,<10,<5,<5
45,0,R,1457,Re&De,0.11438560306990991,3,Medical,1195,1,Female,83,3,1,RS,3,Married,-0.21957938043321673,20100,0.7822646819350587,1,19,3,3,1,-0.3075690972864685,2,2,-0.5622888525337819,-0.3528710041543192,-0.9733423721381878,-0.31199299600307684,40's,<5k,<10,<5,<5
37,0,R,977,Re&De,-1.5053496669764959,3,LE,1196,4,Female,56,2,2,MD,4,Married,0.3357274502831686,9961,-0.5864173580242138,0,13,3,2,1,0.5925087204653425,2,2,1.1846501123950648,1.0310406461599277,0.7387994420424154,1.4079847707358624,30's,5k-10k,10-20,<5,5-10
20,0,R,805,Re&De,-0.6954820319532931,3,LE,1198,1,Male,87,2,1,LT,3,Single,-0.805789610097651,12828,-0.5864173580242138,0,12,3,1,0,-1.711976498306294,2,2,-0.9425126477879964,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,20's,<5k,<10,<5,<5
44,1,R,1097,Re&De,0.48646440151058035,4,LE,1200,3,Male,96,3,1,RS,3,Single,-0.8547187790147702,10826,-0.5864173580242138,1,11,3,3,0,-0.49876697958303323,4,3,0.177344441121138,0.29061126825485295,-0.9733423721381878,-0.31199299600307684,40's,<5k,<10,<5,<5
53,0,R,1223,Re&De,0.11438560306990991,2,Medical,1201,4,Female,50,3,5,Manager,3,Divorced,1.9252618423980588,18640,0.4489506360843417,0,18,3,2,1,1.4341352725635261,6,3,0.35383028348375706,0.8826704550237439,1.0143927182504924,0.9049235229276625,50's,15k-20k,20-30,<5,5-10
29,0,R,942,Re&De,0.9242532380931131,1,LE,1202,2,Female,69,1,1,RS,4,Married,-1.311168590185291,26933,-1.6217853521327694,1,18,3,1,1,-0.49876697958303323,2,2,-0.026393511770457165,0.29061126825485295,-0.11727146504788616,0.04493463955819317,20's,<5k,<10,<5,<5
22,1,F,1256,Re&De,-0.6954820319532931,4,LE,1203,3,Male,48,2,1,RS,4,Married,-0.8978865113866413,4223,-1.6217853521327694,1,11,3,2,1,-2.292544621589625,5,3,-2.39452712456886,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,20's,<5k,<10,<5,<5
46,0,R,1402,Sales,-1.0316074699401947,3,Marketing,1204,3,Female,69,3,4,Manager,1,Married,1.7935828710663164,24097,1.660253538085118,0,23,4,1,0,1.536454302687859,2,3,1.9615163057737315,1.7558214915211805,2.4509412562230186,1.1817781057751064,40's,15k-20k,20-30,15+,15+
44,0,N,111,Re&De,1.061869997142513,3,LE,1206,4,Male,74,1,1,RS,3,Single,-1.2287664871828832,4279,0.019234092976174,0,13,3,4,0,-0.49876697958303323,3,3,-2.39452712456886,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,40's,<5k,<10,<5,<5
33,0,R,147,HR,-1.0316074699401947,3,HR,1207,2,Male,99,3,1,HR,3,Married,-0.5477967805857396,8429,-0.5864173580242138,0,13,3,4,1,-0.7194887361547153,2,3,-0.026393511770457165,0.29061126825485295,-0.11727146504788616,0.3217892224056365,30's,<5k,<10,<5,<5
41,1,N,906,Re&De,-0.22173983491699154,2,LE,1210,1,Male,95,2,1,RS,1,Divorced,-1.3541247057356218,20293,1.2848600822687926,0,17,3,1,1,-0.7194887361547153,2,1,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,40's,<5k,<10,<5,<5
30,0,R,1329,Sales,1.6587145799833682,4,LE,1211,3,Male,61,3,2,SE,1,Divorced,-0.34651258433133625,13192,1.660253538085118,0,19,3,3,3,-0.1389206128713836,3,3,-0.2673643643857992,0.009519418526307482,-0.9733423721381878,0.04493463955819317,30's,<5k,<10,<5,<5
40,0,F,1184,Sales,-1.0316074699401947,4,Medical,1212,2,Male,62,3,2,SE,2,Married,-0.2708843641793004,25440,1.0546020870847297,0,12,3,4,3,-0.7194887361547153,2,3,-2.39452712456886,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,40's,<5k,<10,<5,<5
50,0,F,1421,Re&De,-1.0316074699401947,3,Medical,1215,4,Female,30,3,4,Manager,1,Married,1.8633087231659762,9490,0.019234092976174,0,22,4,3,1,1.7214670471914504,3,3,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,50's,15k-20k,30-40,<5,<5
28,0,R,1179,Re&De,1.1849723829470664,4,Medical,1216,4,Male,78,2,1,LT,1,Married,-0.7269882133312484,12449,-0.5864173580242138,0,12,3,3,3,-0.49876697958303323,2,3,0.177344441121138,0.5202800323431175,0.7387994420424154,0.04493463955819317,20's,<5k,<10,<5,5-10
46,0,R,1450,Re&De,0.9242532380931131,2,LE,1217,4,Male,52,3,5,RD,2,Married,1.9632201602767037,10849,1.0546020870847297,0,11,3,1,1,1.3800965132450453,2,3,-0.2673643643857992,-0.3528710041543192,-0.9733423721381878,0.04493463955819317,40's,15k-20k,20-30,<5,<5
35,0,R,1361,Sales,1.061869997142513,4,LE,1218,3,Male,94,3,2,SE,1,Married,0.8260284608372158,21026,0.4489506360843417,1,15,3,4,3,0.6849186648651102,2,3,0.35383028348375706,0.8826704550237439,-0.11727146504788616,0.9049235229276625,30's,5k-10k,10-20,<5,5-10
